"x"
-366.666719762948
-384.708324213538
-353.192576118999
-954.854027113041
-1069.20434186392
-953.500077481855
-1129.77766951428
-1109.76442409045
-792.591201169739
-968.200163974935
-944.611073998932
-762.078961194641
-749.057352649883
-682.692489775799
-862.43337929189
-760.890607757058
-496.013469309754
-428.298689112037
-567.720811410055
-616.440224075924
-595.377507746698
-548.442805200295
-640.959285332414
-592.936491219207
-1039.38046709159
-1124.74023463989
-724.222211032633
-1065.55539034647
-724.51809734107
-933.913598252011
-1438.18678273332
-1178.9102788409
-1564.2067243281
-1461.20376652084
-1493.21922775534
-1426.86282705175
-1408.52446864997
-1418.48307749929
-1358.22349100847
-1388.94226900845
-1237.0877296852
-1057.12350570931
-891.153810777006
-1065.2937097331
-491.715992915347
-547.270860053314
-515.873238807387
-603.708659055929
-589.231540325275
-1232.3233340325
-1355.96180887108
-1044.90495492898
-1162.28546545413
-1147.40343528596
-969.684958978659
-1090.26938933548
-1060.79588524763
-596.947726022033
-595.152463289472
-622.227505714234
-545.04934128979
-516.790556712728
-591.27381411814
-512.019738991514
-468.173685705293
-794.830313752044
-1245.90834299431
-1181.06515281076
-1213.67683713222
-1358.02357852346
-1133.99351466195
-1026.39397623946
-623.673203500677
-709.21878918076
-918.379392257577
-824.564919323384
-949.822824964942
-852.717584971669
-1250.16754050723
-1063.99671184776
-1862.32574334277
-1888.62682707107
-613.628005721155
-832.385876429976
-980.575664008138
-916.939877234071
-1002.6529625708
-868.724925678745
-699.952932812418
-718.558882120606
-1091.92358426826
-834.57186066775
-820.874085367427
-891.410191700824
-879.801098965664
-667.407246632865
-730.93278704153
-738.577069364923
-1049.37512832015
-997.188146033871
-864.167060307328
-864.064634839165
-884.023058115332
-908.690262872124
-987.120243649419
-935.060212441987
-1012.46285650912
-925.182985293008
-758.37175391409
-812.951075364188
-753.104253429145
-614.008271844452
-693.142828938833
-730.947963461926
-703.304629889145
-1490.2207693913
-1714.51398000436
-1653.97411900528
-1244.93374009212
-702.208045249501
-780.357547277218
-1956.8365585713
-1459.60900615518
-879.498697615681
-794.41725646655
-934.109688817735
-746.238882456083
-797.280472751831
-741.384879708393
-1408.54934978497
-1612.04011052598
-2287.20161310598
-2619.57263909655
-1384.56382116323
-1466.38366761341
-1503.94311850131
-1452.13328371711
-864.235845495877
-828.129410629491
-986.886581613921
-942.030938570848
-870.073266853506
-1903.02081027931
-1853.11778220176
-1204.25927315341
-1189.78463368046
-1092.85540196135
-1212.61168947494
-1254.74858116667
-1089.77438448792
-1045.56734136613
-1082.76599285538
-1119.79376427381
-1255.46299293743
-838.083061480244
-908.090053028649
-846.17613407497
-850.383776011796
-1384.83504225801
-1445.21673755588
-1311.38389688545
-1159.75114910799
-1111.98951510998
-1014.02831370418
-695.82730828113
-618.225526994949
-595.999561623702
-647.278257685212
-822.736200170587
-879.429494784185
-966.483026378279
-718.568955281864
-800.849208930293
-1011.95263348597
-1101.31864341433
-911.234422552749
-880.881047375579
-743.317964778401
-1195.49208345884
-1698.88775293953
-2042.60142574143
-1307.76686432091
-1509.60925950776
-1449.88854629291
-1477.09345103717
-1875.66429698946
-1598.36788781293
-1546.36846553027
-1687.65762583912
-1637.75739717847
-1448.68622469225
-1199.84353081116
-1666.05719753817
-1460.86056097317
-1447.24812551599
-1373.04958636289
-2054.70384176962
-2672.64276376816
-2178.81574889127
-2542.20412596389
-1953.76514381751
-1865.57504016627
-2105.06166904262
-2201.76674995226
-3227.66563329927
-1855.22904381883
-1760.57099712498
-1684.02399139201
-1486.69553899589
-1322.2865884039
-1250.24753282957
-1207.64322847735
-1343.49418500582
-1119.17267907395
-910.972110791558
-1214.78580129738
-1730.67068772353
-1570.27277044463
-1682.44212357166
-2093.58672807816
-1827.13459372134
-2214.59325809444
-2358.39032535694
-1576.96691101174
-1602.43895665462
-1660.30683158124
-1606.56355048231
-1491.531570205
-1512.6375590066
-1161.24304593881
-1041.03593159693
-1206.77508541621
-1267.04839551884
-755.551167808969
-782.033935459293
-811.735942696477
-600.356454020273
-726.928741643054
-887.256764277538
-736.295093410901
-819.698470367157
-650.921119450247
-791.513603329679
-764.893259605497
-945.700918202939
-833.716937192808
-891.731593070197
-1041.28764199648
-811.391731503867
-826.068528026353
-1412.64977908204
-726.292889024458
-762.949319050631
-747.229482941301
-784.682526239429
-658.711323339152
-952.712885376997
-838.633773592773
-217.983733395008
-800.837773294551
-846.189188648677
-855.793990297109
-807.376551241424
-828.533941901311
-845.178289772601
-957.908084357241
-1057.41142174099
-1169.21846312622
-985.740187005985
-952.549379290795
-1073.8003494826
-956.821048286769
-850.150246180551
-1444.28925007237
-1571.39317574644
-1657.86183982998
-1305.34028248727
-1585.04123266709
-1217.98795728155
-751.017063125876
-730.078213477429
-995.333949330635
-911.205592790648
-1492.98755135537
-1374.07316009216
-1461.13495894918
-1494.89547943812
-1492.25289520547
-1038.34654189859
-1688.79454688955
-685.931564327892
-949.662638112603
-1129.92931164333
-1455.39605988941
-2275.37908202239
-2272.4917896839
-900.086769591736
-11053.3108260438
-1593.48868928806
-11608.5885009699
-1261.89632051874
-1117.89610566818
-1175.1691027414
-1492.56663677625
-990.336816526472
-1120.14949500895
-1155.9982796086
-992.536990557977
-978.50702893832
-1068.65948224725
-957.01119025112
-858.80879004956
-674.593060112873
-2019.55740717952
-1606.30265899407
-1504.79259013561
-1515.1987334282
-1309.77652421924
-1395.35025797617
-1204.5564695557
-1271.27844413449
-1301.28391139778
-3462.7924772101
-2618.74363646754
-902.712933780994
-963.232132085398
-849.065630369809
-674.77511012596
-776.99214609465
-829.489485992181
-865.297653103633
-688.352551235066
-1669.60230701949
-1727.25015196922
-1432.18659251466
-1667.02747919165
-1506.19233019881
-1565.67601537632
-1626.23215384975
-1493.13356291055
-1104.58679550789
-1156.99454947732
-1128.40681975808
-1311.27129023322
-1412.74332727595
-1371.5640574933
-1048.29563497505
-1049.86173617282
-1472.67984164325
-1430.14326171922
-1188.10642261587
-1688.17005772452
-2195.17503985916
-1359.43611743313
-1163.35042310379
-2717.8730719244
-1498.06595990958
-885.858223560116
-1035.51130370629
-818.192087908741
-939.981836776543
-1079.50249541072
-1418.66130565492
-1845.97446463568
-981.448370140326
-914.775660175543
-799.607203370217
-913.890367665752
-695.601529761206
-634.736912942918
-1255.19649219186
-1012.35260015034
-1020.0671025266
-1241.98924291015
-1075.88837777658
-750.443026346618
-728.924259996514
-1109.54670180022
-1016.15333922398
-951.949495928804
-1894.89356729732
-989.049944514611
-1138.47005434371
-1113.3245714976
-1103.24035201305
-1083.67981232344
-1038.09465848856
-502.514769903279
-464.308084828138
-509.342205139955
-616.304374299658
-1723.03189294303
-1047.371587437
-1141.64544334519
-2001.20261660066
-1450.02871576577
-1889.9801414283
-1901.3546016615
-1770.98894852124
-1352.28321062111
-1069.87288743541
-1278.78904437869
-2327.36323200652
-1503.42685600396
-2193.63611156302
-1444.49522391249
-2672.29610453201
-2646.57339893479
760.14110820903
-43.1808102524285
-362.419886658414
-241.143774834378
-183.841368556943
119.832613794168
819.534457389296
-155.921815537663
-65.8071078134187
-203.279245052803
-365.635058504681
-721.512359528051
-754.649092762341
-951.158833032573
-756.28215258265
-506.166235877975
-636.6026874313
-736.559966193635
-556.055385220528
-704.276486080144
-785.337770547073
-840.240923667769
-589.27996739837
-782.815288603963
-450.649686810949
-829.951762298938
-847.466746183251
-541.712723193224
-609.42008499832
-563.359874177977
-789.166530655279
-868.514455510925
-836.71490064199
-695.818704368602
-472.344782217532
-827.712374932617
-1023.81534058079
-773.79987557117
-863.372519897247
-892.34530440152
-823.160074931272
-735.618569704942
-665.636309700795
-1283.74345610822
-1200.76129553426
-1141.23112990122
-383.584818729105
-395.194835952647
-400.06224380103
-364.993185954379
-315.850465628045
-287.531170369124
-371.797469315185
-363.161355731245
-395.948959679584
-287.450734606157
-289.374406803836
-390.169285664896
-347.241349590562
-209.920014415448
-415.028357676516
-392.163476952991
-286.862092840085
-319.228295403635
-256.71265988017
-255.135617225512
-278.673730993049
-288.490047702846
-261.000162096927
-251.949658096604
-259.231012966276
-285.762062363482
-223.679317789533
-257.911935724548
-263.414269999578
-228.451161206989
-158.727997253248
-229.569286332081
-271.10745163023
-241.949544298496
-225.298924634432
-241.08212532989
-397.503400060751
-302.527923681115
-515.495711080808
-344.117129801387
-228.924805521019
-332.233797788884
-444.293535989011
-271.885004865639
-412.740313450723
-601.467258006394
-324.895828684411
-313.584118771307
-330.51676949667
-393.598264171923
-328.003126663443
-365.794349655871
-489.680113309787
-581.901213421503
-323.778737963744
-256.014849615343
-208.959527332818
-242.16356937137
-87.6633667212001
-233.736018677146
-210.880112779578
-160.947662668398
-188.224407542351
63.9309057196661
-219.875180783783
-237.956843455847
-584.26247827469
-269.989648512787
-378.707555631615
-305.009180103512
-282.111851544206
-238.293983635
-265.522739709541
-232.381606138219
-247.831052861192
-303.813701718714
-268.341733235752
-240.672296735124
-232.100132761629
-225.660667269381
-195.403652986115
-377.539752653189
-212.23226232923
-1528.02063737102
-7450.97318449913
-1987.86104699549
-1861.50923411645
-2056.78619220799
-1401.49547116206
-1778.52778382257
-2243.54179864005
-1950.93343285733
-7538.67068784867
-1549.1896851164
-1590.8938072961
-1310.17698511576
-1424.52396126289
-1385.26215964962
-1466.05307552946
-1286.4412383443
-1630.34663881786
-1262.9298810359
-1736.07746045579
-1300.5409822556
-1259.58469932014
