"x"
34710.6948861949
43092.4854798431
44297.8636474628
37167.784319892
27572.1278644452
25633.1532322606
31635.6529742038
86041.0602727962
68256.5180291963
69679.0174670464
27795.0181339934
43207.0001132103
54711.715148036
35469.9833363228
41618.931707043
38406.7862184072
41431.6980313539
42381.735826456
58194.1601248404
30771.2239506885
58531.5577907905
31049.9680242392
27060.3530028644
37319.4809325864
81676.721352932
87993.5506858161
44857.908020194
25017.6300801143
39881.7159023988
42988.6953030604
39095.8535407119
73709.4637228321
72124.3045279424
30083.1394724705
30112.6637322395
73779.2342804202
38437.2997401966
46608.8341766411
69868.6793212676
67822.2486293272
75373.0864848805
84879.7058487745
21223.6574235822
28815.5567631178
31252.6449170849
24306.4765810954
33735.052417858
31112.5677302002
21761.2364659305
44859.4553923439
45201.4873851351
39690.6986746828
30342.2129148526
31081.3495920264
28157.561640633
29311.9933817992
28258.9592446302
28008.6430916689
34167.4012954026
44334.1058016312
48486.2210078025
25613.5993226221
25344.3888778795
27510.2632401549
26141.2022919432
26911.0230467553
30677.0821183104
26330.6281982103
21940.8390339344
26182.0851350631
29137.6014206068
20487.0985715446
16600.0090420485
19166.6641144225
21540.2111250759
22048.9354533436
35404.1008471277
42667.3353715043
41830.6280645088
43184.0895956393
18362.5333927014
21162.3049977866
18629.3704955347
16057.3958016299
17326.1563009221
18442.6514195474
22940.7271339739
22966.2811774218
24452.1181738568
19654.1458431381
21965.8879930614
26591.5137282674
17087.8408226542
48685.5653513279
91910.6068136681
73859.3654347207
71175.1361195973
132769.693344826
56737.0247200178
154119.218469215
97081.5114660379
68355.5041659681
59785.7781991748
59065.4490103418
64770.578943583
67243.5598753754
22694.6752753037
11817.7893907832
10545.7256740131
16059.7437243053
14522.5169732955
25511.4917380624
32952.3961931932
28146.3979853043
31106.5846387
27835.8701601843
24173.1542352954
21167.4964551309
28907.5572030049
30390.1323284602
31869.5038065933
28999.6696989153
20291.3425149804
13300.8394767821
26341.3318635153
22264.0968277268
15925.1548838074
7422.41413397491
8045.7183640353
5471.08655789007
9597.1936504514
9148.46623022062
23352.636774043
22475.5019190484
25139.5227907249
32362.3742424307
28486.5571247473
298437.549092094
305744.769395279
273595.680268837
241329.507823663
229042.773544923
243429.461897071
318259.705249282
286893.01585789
307185.552979971
185967.506016896
207127.458204851
192120.458767987
214170.057943426
189737.056552434
244514.771381505
297908.102782168
171556.257054676
286950.436044327
237639.259781989
176359.42250011
267563.542072291
276069.326352087
204307.301125216
374839.08996019
384381.454487572
321056.713679619
523784.659075124
313476.372652052
305211.452033513
376742.795432279
325888.422686912
330651.25654672
391925.411174223
375618.996726938
372103.065867126
392475.673717031
332955.389807263
347738.439103226
490951.89188972
403764.329438223
377932.144526421
344067.585035463
340887.878444841
357654.983781936
428275.938627063
289018.567261877
359315.998269834
322497.510500523
711892.399176925
346163.948256317
346568.402003066
388085.227855673
450896.052441916
371720.675449247
386071.721067792
316326.82574539
354074.865031516
380271.574798706
413566.380916218
500873.644534615
384599.797685301
314133.148251413
693772.079657567
367043.539748298
388585.484938447
383387.579459125
372087.990301027
368212.467380976
302203.064019284
309276.326477665
319231.576649064
366071.751788029
324220.271060402
323999.414794319
329136.83609695
393863.625432509
371776.854369635
316562.168575422
321404.867903089
374893.872475595
316034.913882884
313279.848990126
324221.956900729
333398.642244146
326592.397622641
324001.270127245
436537.009501032
322187.287811039
361401.569608275
302972.867055604
299636.676537745
326940.208650343
319821.436977017
182264.646496592
306082.325217002
237988.452819178
192774.858938161
211012.903862236
240049.472585958
244885.939634485
212780.922536929
191190.69495395
240809.855943166
186674.56114221
250274.732256288
230192.509652671
248505.551884914
283859.894617394
201272.377124543
326057.583048965
174110.289557838
314150.121797888
204830.408085572
218225.366729019
279293.083595409
235178.453725299
320968.422150734
310645.703634546
271124.938570498
306036.142825072
275809.508923322
248169.407934588
234831.322611906
303210.736816801
245291.119421373
298570.296949524
297746.714599205
330324.321416475
256730.012395731
304270.025871552
296441.894313745
228464.285071769
222777.410450953
180072.932919546
83997.6405982056
115955.220095689
131524.391553438
123026.236795848
79299.7258538855
81638.3173532651
73563.8441489239
